# reward,episode_length,on_time,off_time
-7.210755920410156250e+01,6.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-9.381021118164062500e+01,5.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.310177612304687500e+01,6.300000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-9.295939636230468750e+01,5.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-4.035369110107421875e+01,2.300000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-2.466690254211425781e+01,3.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-2.969622230529785156e+01,1.400000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-3.603769683837890625e+01,3.000000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-1.033653564453125000e+02,6.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-2.391028213500976562e+01,4.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
1.939623107910156250e+02,2.600000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-1.081033172607421875e+02,2.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.105408668518066406e+01,2.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-6.167575073242187500e+01,1.600000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-1.940315055847167969e+01,3.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-6.946034240722656250e+01,4.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
3.487650632858276367e+00,3.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-2.384233093261718750e+01,5.500000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-3.310177612304687500e+01,4.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-9.684336090087890625e+01,4.900000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
1.763364076614379883e+00,3.000000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-5.053511047363281250e+01,5.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-1.439665126800537109e+01,3.400000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-5.962709045410156250e+01,6.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-1.278963565826416016e+01,3.900000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-4.603160858154296875e+01,2.900000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-5.962709045410156250e+01,5.900000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-5.027023315429687500e+01,6.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-4.311452484130859375e+01,2.700000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-2.947379302978515625e+01,1.800000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
2.000977630615234375e+02,3.600000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
1.686938934326171875e+02,6.500000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-7.141562652587890625e+01,5.400000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-4.667687225341796875e+01,3.100000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-7.109447479248046875e+01,5.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.674236679077148438e+01,3.500000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-7.109447479248046875e+01,5.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.861327362060546875e+01,3.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
2.017673492431640625e+02,5.300000000000000000e+01,3.000000000000000000e+00,7.000000000000000000e+00
-3.310177612304687500e+01,2.500000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
1.362054290771484375e+02,4.600000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-6.438433837890625000e+01,3.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-9.381021118164062500e+01,4.900000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-5.605661010742187500e+01,9.300000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-3.685837173461914062e+01,2.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-2.990223312377929688e+01,7.800000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-2.372022438049316406e+01,2.900000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
1.219401397705078125e+02,6.800000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-4.615839767456054688e+01,4.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-1.278963565826416016e+01,2.300000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-2.384233093261718750e+01,4.400000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-1.527085399627685547e+01,2.200000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-6.167575073242187500e+01,3.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-2.431622505187988281e+01,1.400000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
1.265864133834838867e+00,3.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-5.029798126220703125e+01,2.500000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-4.651361083984375000e+01,4.300000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-9.815902709960937500e+01,3.300000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-3.674236679077148438e+01,5.600000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-7.329521179199218750e+01,1.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-4.830287170410156250e+01,3.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-4.139392089843750000e+01,1.900000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-5.027023315429687500e+01,3.100000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-9.815902709960937500e+01,6.700000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-1.278963565826416016e+01,4.100000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-1.527085399627685547e+01,2.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-9.379457855224609375e+01,3.900000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-1.013059005737304688e+02,2.900000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-4.311452484130859375e+01,4.000000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-5.029798126220703125e+01,2.100000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-4.311452484130859375e+01,2.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.575337219238281250e+01,3.800000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-2.298136520385742188e+01,4.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
1.968982238769531250e+02,3.500000000000000000e+01,3.000000000000000000e+00,7.000000000000000000e+00
-3.674236679077148438e+01,5.400000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-1.187586498260498047e+01,5.900000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.310177612304687500e+01,2.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.225147628784179688e+01,4.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.279322433471679688e+01,2.800000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-5.962709045410156250e+01,3.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-2.379031753540039062e+01,3.700000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-3.600487136840820312e+01,7.200000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-3.201472473144531250e+01,6.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-7.109447479248046875e+01,3.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-4.311452484130859375e+01,2.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-6.230152511596679688e+01,2.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.674236679077148438e+01,4.500000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-3.603769683837890625e+01,5.700000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-7.109447479248046875e+01,3.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-2.990223312377929688e+01,3.600000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-1.283908462524414062e+01,2.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-1.731122589111328125e+01,2.900000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-9.530786132812500000e+01,2.900000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.676345825195312500e+01,4.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-2.947379302978515625e+01,2.700000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-9.217235565185546875e+01,2.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-5.962709045410156250e+01,1.900000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-1.081033172607421875e+02,2.200000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-3.676345825195312500e+01,4.000000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-5.962709045410156250e+01,2.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-9.815902709960937500e+01,3.900000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-3.603769683837890625e+01,5.200000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-6.496833801269531250e+01,2.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-2.391028213500976562e+01,2.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.861327362060546875e+01,2.800000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-2.466690254211425781e+01,3.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-5.103710937500000000e+01,2.800000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-3.676345825195312500e+01,3.600000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-7.109447479248046875e+01,5.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-7.751244354248046875e+01,4.100000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-2.947379302978515625e+01,5.100000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-3.540436553955078125e+01,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-4.035369110107421875e+01,7.800000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-1.252173328399658203e+01,4.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.894309997558593750e+01,3.700000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-2.954935455322265625e+01,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-9.381021118164062500e+01,7.000000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
1.362054290771484375e+02,5.100000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-7.215756988525390625e+01,3.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-4.311452484130859375e+01,5.400000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-9.815902709960937500e+01,4.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.419900894165039062e+01,4.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
1.916532745361328125e+02,2.400000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-1.278963565826416016e+01,6.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-7.329521179199218750e+01,6.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-2.384233093261718750e+01,3.000000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-2.437982749938964844e+01,5.400000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-3.676345825195312500e+01,2.000000000000000000e+01,3.000000000000000000e+00,7.000000000000000000e+00
-2.379031753540039062e+01,3.800000000000000000e+01,3.000000000000000000e+00,7.000000000000000000e+00
-9.489651679992675781e+00,4.400000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-4.211201095581054688e+01,2.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-5.097760772705078125e+01,4.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-9.441490173339843750e+01,3.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.524301147460937500e+01,7.400000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-2.258251190185546875e+01,1.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-2.391028213500976562e+01,5.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-9.381021118164062500e+01,4.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.345451736450195312e+01,4.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.310177612304687500e+01,3.600000000000000000e+01,3.000000000000000000e+00,7.000000000000000000e+00
-7.778903198242187500e+01,5.500000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-3.400258636474609375e+01,3.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-8.920150756835937500e+00,4.500000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-8.985140228271484375e+01,6.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-2.947379302978515625e+01,4.000000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
1.533641070127487183e-01,5.300000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-5.027023315429687500e+01,4.100000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-5.962709045410156250e+01,4.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-4.035369110107421875e+01,4.600000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-2.686763954162597656e+01,2.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-1.422027969360351562e+01,4.900000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-5.457310867309570312e+01,5.600000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-1.553836536407470703e+01,2.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-2.391028213500976562e+01,5.500000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-7.215756988525390625e+01,6.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-2.686763954162597656e+01,3.400000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-4.035369110107421875e+01,7.400000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-3.755101394653320312e+01,3.700000000000000000e+01,3.000000000000000000e+00,7.000000000000000000e+00
2.017673492431640625e+02,4.000000000000000000e+01,3.000000000000000000e+00,7.000000000000000000e+00
-9.815902709960937500e+01,4.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-5.027023315429687500e+01,2.100000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-3.008501243591308594e+01,8.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-5.029798126220703125e+01,3.400000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-5.029798126220703125e+01,3.900000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-4.311452484130859375e+01,6.800000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-2.425908660888671875e+01,3.000000000000000000e+01,3.000000000000000000e+00,7.000000000000000000e+00
-7.127365112304687500e+00,1.800000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-3.567097854614257812e+01,6.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-2.391028213500976562e+01,2.100000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-5.102761077880859375e+01,5.300000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-1.608686447143554688e+01,4.100000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-2.947379302978515625e+01,8.500000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-2.990223312377929688e+01,4.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-7.778903198242187500e+01,5.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-1.278963565826416016e+01,3.200000000000000000e+01,3.000000000000000000e+00,7.000000000000000000e+00
-3.259787368774414062e+01,6.900000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-1.048523330688476562e+01,5.400000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-5.946338272094726562e+01,6.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.695997619628906250e+01,4.800000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-4.311452484130859375e+01,4.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-1.527085399627685547e+01,9.400000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-3.674236679077148438e+01,5.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.866528701782226562e+01,2.900000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-1.037133560180664062e+02,5.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-4.020597839355468750e+01,6.000000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-3.268658828735351562e+01,1.800000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-7.109447479248046875e+01,3.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-4.311452484130859375e+01,7.000000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-9.381021118164062500e+01,3.400000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-2.379031753540039062e+01,8.200000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-7.113357543945312500e+01,5.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-8.170302581787109375e+01,2.200000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-2.379031753540039062e+01,7.400000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-1.536012649536132812e+01,2.500000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-7.215756988525390625e+01,4.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.310177612304687500e+01,2.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.861327362060546875e+01,3.100000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-3.676345825195312500e+01,3.600000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-7.210755920410156250e+01,4.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-2.384233093261718750e+01,3.300000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-7.751244354248046875e+01,3.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-1.308186531066894531e+01,5.800000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-1.172136497497558594e+01,4.400000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-2.466690254211425781e+01,3.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-2.391028213500976562e+01,6.600000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-2.384233093261718750e+01,9.000000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-1.491358876228332520e-01,2.200000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-9.481126785278320312e+00,2.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-9.046340179443359375e+01,3.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
1.913867340087890625e+02,4.000000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-6.735452270507812500e+01,4.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-5.962709045410156250e+01,4.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-2.466690254211425781e+01,5.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-1.765567970275878906e+01,3.200000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-6.167575073242187500e+01,3.700000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
1.913867340087890625e+02,3.600000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-2.947379302978515625e+01,5.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-6.167575073242187500e+01,6.000000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-7.215756988525390625e+01,6.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-2.379031753540039062e+01,9.400000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-4.609287261962890625e+01,8.500000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-7.113357543945312500e+01,1.300000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-1.278963565826416016e+01,4.900000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-5.027023315429687500e+01,4.600000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-3.600487136840820312e+01,8.100000000000000000e+01,3.000000000000000000e+00,7.000000000000000000e+00
-2.954935455322265625e+01,3.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.132472610473632812e+01,4.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-4.035369110107421875e+01,9.200000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-3.769497680664062500e+01,8.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-9.364435577392578125e+01,6.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.866528701782226562e+01,9.000000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-3.329985046386718750e+01,2.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-2.466690254211425781e+01,4.700000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-2.954935455322265625e+01,5.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-4.311452484130859375e+01,5.600000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-3.866528701782226562e+01,5.000000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-9.379457855224609375e+01,3.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.537951278686523438e+01,3.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.866528701782226562e+01,6.900000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-5.962709045410156250e+01,5.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
2.017673492431640625e+02,4.200000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-7.778903198242187500e+01,4.800000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-3.755101394653320312e+01,7.900000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-4.035369110107421875e+01,4.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.600487136840820312e+01,5.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-1.822336578369140625e+01,3.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-7.113357543945312500e+01,4.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
2.172103576660156250e+02,1.900000000000000000e+01,3.000000000000000000e+00,7.000000000000000000e+00
-5.029798126220703125e+01,7.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.674236679077148438e+01,6.800000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-7.210755920410156250e+01,5.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.345901870727539062e+01,7.400000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-3.269122314453125000e+01,6.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-7.113357543945312500e+01,3.600000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
2.030472869873046875e+02,1.110000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-2.990223312377929688e+01,5.700000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-3.894309997558593750e+01,7.600000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-1.970412635803222656e+01,5.400000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-5.757061004638671875e+01,1.370000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-7.109447479248046875e+01,2.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
2.000977630615234375e+02,7.100000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-3.676345825195312500e+01,6.100000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-3.310177612304687500e+01,9.000000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-4.060101699829101562e+01,6.800000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-2.466690254211425781e+01,1.400000000000000000e+02,3.000000000000000000e+00,7.000000000000000000e+00
-1.278963565826416016e+01,3.200000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-2.311122512817382812e+01,3.900000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-7.329521179199218750e+01,3.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-7.778903198242187500e+01,7.700000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-3.674236679077148438e+01,1.530000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-3.866528701782226562e+01,1.580000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-5.033110809326171875e+01,5.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-4.035369110107421875e+01,7.600000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
2.017673492431640625e+02,4.000000000000000000e+01,3.000000000000000000e+00,7.000000000000000000e+00
-5.946338272094726562e+01,1.190000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.866528701782226562e+01,4.600000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
1.941382751464843750e+02,4.500000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-1.175565147399902344e+01,8.300000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-2.384233093261718750e+01,5.600000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-9.379457855224609375e+01,2.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.310177612304687500e+01,4.800000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
2.000977630615234375e+02,4.700000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-2.686763954162597656e+01,5.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-9.381021118164062500e+01,5.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-7.751244354248046875e+01,5.900000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-5.376010894775390625e+01,7.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
